1.08239
1.41421
1.41421
1.08239
1.41421
1.41421
1.08239
1.41421
1.41421
1.08239
1.41421
1.08239
1.53073
1.41421
1.08239
1.41421
1.08239
1.41421
1.08239
1.41421
1.53073
1.53073
1.41421
1.41421
1.41421
1.41421
1.41421
1.53073
1.53073
1.53073
1.41421
1.53073
1.53073
1.41421
1.53073
1.53073
1.08239
1.41421
1.08239
1.53073
1.53073
1.41421
1.41421
1.41421
1.41421
1.41421
1.41421
1.08239
1.08239
1.41421
1.53073
1.53073
1.41421
1.53073
1.41421
1.41421
1.53073
1.53073
1.08239
1.41421
1.41421
1.53073
1.53073
1.41421
1.08239
1.53073
1.41421
1.53073
1.08239
1.41421
1.41421
1.53073
1.53073
1.08239
1.08239
1.41421
1.41421
1.53073
1.53073
1.41421
1.41421
1.53073
1.08239
1.08239
1.08239
1.41421
1.41421
1.08239
1.08239
1.53073
1.41421
1.41421
1.41421
1.08239
1.41421
1.08239
1.41421
1.53073
1.53073
1.41421
